5,state
6,alarm
10,GAC_SP          
11,GAC_FB          
12,GAC_PWM         
13,GAC_Current     
14,RPM_SP          
15,RPM_FB          
16,RPM_Shifter     
17,MAP_p           
18,MAP_T           
19,Thermocouple1   
20,Thermocouple2   
21,Oil_P           
22,Water_T         
23,Advance         
24,IgnitionTime    
31,Power           
32,RunT_H          
33,RunT_L
